INSTANCE_ID,MINISAT,CRYPTOMINISAT,SPEAR
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/motors-stuck-2-k315-sat.used-as.sat04-435.cnf,35.76,264.38,804.53
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/valves-gates-1-k617-unsat.used-as.sat04-436.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/abp1-1-k31-unsat.used-as.sat04-437.cnf,19.28,3600.0,103.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/abp4-1-k31-unsat.used-as.sat04-438.cnf,18.86,3600.0,111.62
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/bc56-sensors-1-k391-unsat.used-as.sat04-439.cnf,1307.83,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/bc56-sensors-2-k592-unsat.used-as.sat04-429.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s472031984-of-bench-sat04-430.used-as.sat04-569.cnf,2937.76,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s652240044-of-bench-sat04-431.used-as.sat04-570.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s2049964664-of-bench-sat04-432.used-as.sat04-571.cnf,304.63,442.43,1571.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s147121172-of-bench-sat04-433.used-as.sat04-572.cnf,1416.57,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s1354984697-of-bench-sat04-434.used-as.sat04-573.cnf,158.93,772.14,2314.17
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s810499108-of-bench-sat04-435.used-as.sat04-574.cnf,310.31,680.9,2635.12
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s53191867-of-bench-sat04-436.used-as.sat04-575.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s1722048485-of-bench-sat04-437.used-as.sat04-576.cnf,18.96,3600.0,197.9
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s1025511904-of-bench-sat04-438.used-as.sat04-577.cnf,32.82,32.87,350.47
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s342491719-of-bench-sat04-439.used-as.sat04-578.cnf,1498.16,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/shuffling-1-s747993272-of-bench-sat04-429.used-as.sat04-568.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s961664232-of-bench-sat04-430.used-as.sat04-707.cnf,3404.53,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s600266287-of-bench-sat04-431.used-as.sat04-708.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s1080347346-of-bench-sat04-432.used-as.sat04-709.cnf,258.67,3600.0,2652.72
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s1024720616-of-bench-sat04-433.used-as.sat04-710.cnf,2006.71,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,328.35,609.58,2485.83
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s180942410-of-bench-sat04-435.used-as.sat04-712.cnf,119.26,588.75,2855.73
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s1712089181-of-bench-sat04-436.used-as.sat04-713.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s990144954-of-bench-sat04-437.used-as.sat04-714.cnf,17.03,24.81,385.08
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s903327482-of-bench-sat04-438.used-as.sat04-715.cnf,20.7,20.29,146.21
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s122749197-of-bench-sat04-439.used-as.sat04-716.cnf,1521.87,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/shuffling-2-s1241010979-of-bench-sat04-429.used-as.sat04-706.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/twoall.used-as.sat04-985.cnf,239.18,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,87.39,3600.0,332.26
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/rcnum25.used-as.sat04-987.cnf,33.63,72.13,149.88
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/philo.used-as.sat04-988.cnf,19.16,25.26,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,63.89,24.5,255.72
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/luckySeven.used-as.sat04-990.cnf,1.02,2.05,3.27
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/FIFO.used-as.sat04-991.cnf,42.12,3600.0,506.54
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc/gigamax.used-as.sat04-984.cnf,0.48,0.78,1.03
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s973963881-of-bench-sat04-985.used-as.sat04-993.cnf,269.95,3600.0,1109.69
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s957317036-of-bench-sat04-986.used-as.sat04-994.cnf,138.6,3600.0,394.54
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s1667727374-of-bench-sat04-987.used-as.sat04-995.cnf,40.85,72.5,143.77
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s564272260-of-bench-sat04-988.used-as.sat04-996.cnf,479.64,19.23,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s1771355652-of-bench-sat04-989.used-as.sat04-997.cnf,42.1,27.65,327.65
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s1029132062-of-bench-sat04-990.used-as.sat04-998.cnf,1.06,4.96,10.37
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s1591254236-of-bench-sat04-991.used-as.sat04-999.cnf,92.03,3600.0,656.44
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-1/shuffling-1-s1841184384-of-bench-sat04-984.used-as.sat04-992.cnf,0.49,0.97,1.15
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s1976851858-of-bench-sat04-985.used-as.sat04-1001.cnf,485.74,3600.0,3070.55
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s491931010-of-bench-sat04-986.used-as.sat04-1002.cnf,84.15,57.46,760.13
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s162517441-of-bench-sat04-987.used-as.sat04-1003.cnf,40.7,70.92,170.57
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s876707344-of-bench-sat04-988.used-as.sat04-1004.cnf,550.58,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s711661477-of-bench-sat04-989.used-as.sat04-1005.cnf,74.06,34.34,2299.28
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s109623650-of-bench-sat04-990.used-as.sat04-1006.cnf,1.28,2.95,14.6
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s811558295-of-bench-sat04-991.used-as.sat04-1007.cnf,80.14,64.76,664.6
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/hoonsang/vis-bmc-shuffling-2/shuffling-2-s376420895-of-bench-sat04-984.used-as.sat04-1000.cnf,0.39,0.88,1.47
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,9.0,17.63,143.31
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_26.renamed-as.sat05-1914.cnf,73.81,25.09,1460.26
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_27.renamed-as.sat05-1915.cnf,80.48,124.41,112.84
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,554.21,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_30.renamed-as.sat05-1917.cnf,3600.0,721.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_31.renamed-as.sat05-1918.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_33.renamed-as.sat05-1920.cnf,300.98,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_21.renamed-as.sat05-1923.cnf,4.06,11.58,1.24
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_22.renamed-as.sat05-1924.cnf,0.2,1.09,13.72
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_28.renamed-as.sat05-1925.cnf,494.33,518.92,649.55
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_23.renamed-as.sat05-1927.cnf,4.84,19.0,34.03
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_24.shuffled-as.sat05-1944.cnf,23.7,82.34,84.44
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_25.shuffled-as.sat05-1945.cnf,69.04,5.81,199.77
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_26.shuffled-as.sat05-1946.cnf,70.5,3600.0,345.34
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_27.shuffled-as.sat05-1947.cnf,235.04,78.23,1671.51
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_29.shuffled-as.sat05-1948.cnf,401.04,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_30.shuffled-as.sat05-1949.cnf,129.48,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_31.shuffled-as.sat05-1950.cnf,742.88,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_32.shuffled-as.sat05-1951.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_33.shuffled-as.sat05-1952.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_35.shuffled-as.sat05-1953.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_36.shuffled-as.sat05-1954.cnf,3600.0,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_21.shuffled-as.sat05-1955.cnf,0.28,26.8,4.76
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_22.shuffled-as.sat05-1956.cnf,2.2,5.99,15.45
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_28.shuffled-as.sat05-1957.cnf,149.01,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_34.shuffled-as.sat05-1958.cnf,2607.17,3600.0,3600.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_23.shuffled-as.sat05-1959.cnf,4.45,19.11,8.22
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/grieu05/vmpc/vmpc_24.renamed-as.sat05-1912.cnf,25.66,15.86,235.95
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots2_ks99i.renamed-as.sat05-3944.cnf,0.03,0.02,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots3_ks99i.renamed-as.sat05-3945.cnf,0.09,0.08,0.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots1_v01a.renamed-as.sat05-3946.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots1_v01i.renamed-as.sat05-3947.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots2_v01a.renamed-as.sat05-3948.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots2_v01i.renamed-as.sat05-3949.cnf,0.03,0.04,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots3_v01a.renamed-as.sat05-3950.cnf,0.45,0.25,0.12
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots1_ks99i.shuffled-as.sat05-4010.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots2_ks99i.shuffled-as.sat05-4011.cnf,0.04,0.03,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots3_ks99i.shuffled-as.sat05-4012.cnf,0.13,0.13,0.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots1_v01a.shuffled-as.sat05-4013.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots1_v01i.shuffled-as.sat05-4014.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots2_v01a.shuffled-as.sat05-4015.cnf,0.01,0.01,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots2_v01i.shuffled-as.sat05-4016.cnf,0.04,0.04,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots3_v01a.shuffled-as.sat05-4017.cnf,0.8,0.34,0.13
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Depots/depots1_ks99i.renamed-as.sat05-3943.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog2_ks99i.renamed-as.sat05-3952.cnf,0.05,0.04,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog3_ks99i.renamed-as.sat05-3953.cnf,0.04,0.02,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog4_ks99i.renamed-as.sat05-3954.cnf,0.07,0.05,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog5_ks99i.renamed-as.sat05-3955.cnf,0.1,0.08,0.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog6_ks99i.renamed-as.sat05-3956.cnf,0.02,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog7_ks99i.renamed-as.sat05-3957.cnf,0.16,0.08,0.03
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog8_ks99i.renamed-as.sat05-3958.cnf,0.31,0.14,0.06
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog1_v01a.renamed-as.sat05-3959.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog1_v01i.renamed-as.sat05-3960.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog2_v01a.renamed-as.sat05-3961.cnf,0.04,0.04,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog2_v01i.renamed-as.sat05-3962.cnf,0.05,0.06,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog3_v01i.renamed-as.sat05-3964.cnf,0.04,0.02,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog4_v01a.renamed-as.sat05-3965.cnf,0.02,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog4_v01i.renamed-as.sat05-3966.cnf,0.06,0.06,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog5_v01a.renamed-as.sat05-3967.cnf,0.01,0.01,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog6_v01a.renamed-as.sat05-3968.cnf,0.02,0.02,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog7_v01a.renamed-as.sat05-3969.cnf,0.05,0.04,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog8_v01a.renamed-as.sat05-3970.cnf,0.2,0.12,0.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog1_ks99i.shuffled-as.sat05-4018.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog2_ks99i.shuffled-as.sat05-4019.cnf,0.07,0.07,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog3_ks99i.shuffled-as.sat05-4020.cnf,0.04,0.02,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog4_ks99i.shuffled-as.sat05-4021.cnf,0.09,0.07,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog5_ks99i.shuffled-as.sat05-4022.cnf,0.13,0.1,0.03
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog6_ks99i.shuffled-as.sat05-4023.cnf,0.02,0.02,0.01
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog7_ks99i.shuffled-as.sat05-4024.cnf,0.22,0.11,0.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog8_ks99i.shuffled-as.sat05-4025.cnf,0.49,0.28,0.07
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog1_v01a.shuffled-as.sat05-4026.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog1_v01i.shuffled-as.sat05-4027.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog2_v01a.shuffled-as.sat05-4028.cnf,0.05,0.06,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog2_v01i.shuffled-as.sat05-4029.cnf,0.06,0.08,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog3_v01a.shuffled-as.sat05-4030.cnf,0.0,0.01,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog3_v01i.shuffled-as.sat05-4031.cnf,0.04,0.03,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog4_v01a.shuffled-as.sat05-4032.cnf,0.02,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog4_v01i.shuffled-as.sat05-4033.cnf,0.08,0.06,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog5_v01a.shuffled-as.sat05-4034.cnf,0.01,0.01,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog6_v01a.shuffled-as.sat05-4035.cnf,0.02,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog7_v01a.shuffled-as.sat05-4036.cnf,0.06,0.04,0.02
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog8_v01a.shuffled-as.sat05-4037.cnf,0.27,0.16,0.06
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,0.0,0.0,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers2_ks99i.renamed-as.sat05-3972.cnf,0.01,0.01,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers4_ks99i.renamed-as.sat05-3973.cnf,0.01,0.01,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers5_ks99i.renamed-as.sat05-3974.cnf,0.07,0.12,0.04
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers1_v01a.renamed-as.sat05-3975.cnf,0.01,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers1_v01i.renamed-as.sat05-3976.cnf,0.01,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers2_v01a.renamed-as.sat05-3977.cnf,0.01,0.02,0.0
/ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/maris05/Rovers/rovers2_v01i.renamed-as.sat05-3978.cnf,0.01,0.02,0.0
